second,bucket,sessions
1970/01/01 08:59:17,tcp-syn,5
1970/01/01 08:59:20,tcp-syn,2
1970/01/01 08:59:22,tcp-syn,1
1970/01/01 08:59:25,tcp-syn,1
1970/01/01 08:59:30,tcp-syn,1
1970/01/01 08:59:35,tcp-syn,1
1970/01/01 08:59:41,tcp-syn,1
1970/01/01 08:59:51,tcp-syn,2
1970/01/01 09:00:01,tcp-syn,1
1970/01/01 09:00:11,tcp-syn,1
1970/01/01 09:00:13,tcp-syn,2
1970/01/01 09:00:24,tcp-syn,2
1970/01/01 09:00:49,tcp-syn,1
1970/01/01 09:00:55,tcp-syn,1
1970/01/01 09:01:03,tcp-syn,1
1970/01/01 09:01:06,tcp-syn,1
1970/01/01 09:01:08,tcp-syn,1
1970/01/01 09:01:10,tcp-syn,1
1970/01/01 09:01:19,tcp-syn,1
1970/01/01 09:01:20,tcp-syn,2
1970/01/01 09:01:21,udp,2
1970/01/01 09:01:25,tcp-syn,2
1970/01/01 09:01:27,tcp-syn,1
1970/01/01 09:01:28,tcp-syn,1
1970/01/01 09:01:32,tcp-syn,1
1970/01/01 09:01:35,tcp-syn,1
1970/01/01 09:01:38,tcp-syn,2
1970/01/01 09:01:41,tcp-syn,2
1970/01/01 09:01:47,tcp-syn,1
1970/01/01 09:01:50,tcp-syn,1
1970/01/01 09:01:52,udp,1
1970/01/01 09:01:59,tcp-syn,2
1970/01/01 09:02:08,udp,3
1970/01/01 09:02:14,tcp-syn,2
1970/01/01 09:02:16,tcp-syn,1
1970/01/01 09:02:17,tcp-syn,2
1970/01/01 09:02:18,tcp-syn,1
1970/01/01 09:02:19,other-ip,1
1970/01/01 09:02:25,tcp-syn,1
1970/01/01 09:02:34,tcp-syn,1
1970/01/01 09:02:36,udp,1
1970/01/01 09:02:40,tcp-syn,1
1970/01/01 09:02:50,tcp-syn,4
1970/01/01 09:02:58,tcp-syn,1
1970/01/01 09:03:02,tcp-syn,2
1970/01/01 09:03:06,tcp-syn,2
1970/01/01 09:03:08,tcp-syn,2
1970/01/01 09:03:09,tcp-syn,1
1970/01/01 09:03:10,tcp-syn,1
1970/01/01 09:03:12,tcp-syn,1
1970/01/01 09:03:14,tcp-syn,2
1970/01/01 09:03:16,tcp-syn,1
1970/01/01 09:03:26,tcp-syn,1
1970/01/01 09:03:27,tcp-syn,1
1970/01/01 09:03:29,tcp-syn,2
1970/01/01 09:03:33,tcp-syn,2
1970/01/01 09:03:34,tcp-syn,1
1970/01/01 09:03:43,tcp-syn,1
1970/01/01 09:03:46,udp,2
1970/01/01 09:03:51,tcp-syn,1
1970/01/01 09:03:58,tcp-syn,2
1970/01/01 09:04:08,tcp-syn,1
1970/01/01 09:04:12,tcp-syn,2
1970/01/01 09:04:13,tcp-syn,1
1970/01/01 09:04:24,tcp-syn,1
1970/01/01 09:04:26,tcp-syn,2
1970/01/01 09:04:29,tcp-syn,4
1970/01/01 09:04:37,udp,2
1970/01/01 09:04:52,tcp-syn,2
1970/01/01 09:04:58,tcp-syn,1
1970/01/01 09:05:00,tcp-syn,1
1970/01/01 09:05:01,tcp-syn,1
1970/01/01 09:05:03,tcp-syn,1
1970/01/01 09:05:04,tcp-syn,1
1970/01/01 09:05:11,tcp-syn,1
1970/01/01 09:05:13,udp,1
1970/01/01 09:05:36,tcp-syn,1
1970/01/01 09:05:37,tcp-syn,1
1970/01/01 09:05:38,tcp-syn,1
1970/01/01 09:05:48,udp,1
1970/01/01 09:05:49,tcp-syn,1
1970/01/01 09:05:50,tcp-syn,1
1970/01/01 09:05:53,tcp-syn,4
1970/01/01 09:05:53,udp,1
1970/01/01 09:05:56,tcp-syn,1
1970/01/01 09:06:01,tcp-syn,2
1970/01/01 09:06:03,tcp-syn,2
1970/01/01 09:06:08,tcp-syn,1
1970/01/01 09:06:19,tcp-syn,1
1970/01/01 09:06:24,udp,2
1970/01/01 09:06:25,tcp-syn,2
1970/01/01 09:06:37,tcp-syn,1
1970/01/01 09:06:45,tcp-syn,2
1970/01/01 09:06:50,tcp-syn,1
1970/01/01 09:06:54,tcp-syn,1
1970/01/01 09:06:56,tcp-syn,1
1970/01/01 09:07:00,tcp-syn,1
1970/01/01 09:07:06,tcp-syn,2
1970/01/01 09:07:16,tcp-syn,1
1970/01/01 09:07:20,tcp-syn,2
1970/01/01 09:07:24,tcp-syn,2
1970/01/01 09:07:32,tcp-syn,1
1970/01/01 09:07:36,tcp-syn,2
1970/01/01 09:07:44,tcp-syn,5
1970/01/01 09:07:50,tcp-syn,4
1970/01/01 09:07:55,tcp-syn,1
1970/01/01 09:07:56,tcp-syn,1
1970/01/01 09:08:09,tcp-syn,2
1970/01/01 09:08:09,udp,1
1970/01/01 09:08:14,tcp-syn,1
1970/01/01 09:08:21,tcp-syn,1
1970/01/01 09:08:23,tcp-syn,2
1970/01/01 09:08:28,tcp-syn,2
1970/01/01 09:08:32,tcp-syn,1
1970/01/01 09:08:35,tcp-syn,3
1970/01/01 09:08:36,tcp-syn,1
1970/01/01 09:08:46,tcp-syn,1
1970/01/01 09:08:50,tcp-syn,2
1970/01/01 09:08:57,udp,1
1970/01/01 09:09:00,tcp-syn,2
1970/01/01 09:09:01,tcp-syn,1
1970/01/01 09:09:05,tcp-syn,1
1970/01/01 09:09:07,udp,5
1970/01/01 09:09:10,tcp-syn,1
1970/01/01 09:09:20,tcp-syn,2
1970/01/01 09:09:38,tcp-syn,1
1970/01/01 09:09:39,tcp-syn,1
1970/01/01 09:09:40,tcp-syn,3
1970/01/01 09:09:44,udp,1
1970/01/01 09:09:47,tcp-syn,2
1970/01/01 09:09:50,tcp-syn,2
1970/01/01 09:09:53,tcp-syn,2
1970/01/01 09:10:00,tcp-syn,1
1970/01/01 09:10:04,tcp-syn,1
1970/01/01 09:10:07,tcp-syn,1
1970/01/01 09:10:20,tcp-syn,2
1970/01/01 09:10:22,tcp-syn,2
1970/01/01 09:10:27,tcp-syn,2
1970/01/01 09:10:38,tcp-syn,2
1970/01/01 09:10:50,tcp-syn,1
1970/01/01 09:10:52,tcp-syn,4
1970/01/01 09:10:57,tcp-syn,1
1970/01/01 09:10:58,tcp-syn,1
1970/01/01 09:10:59,tcp-syn,3
1970/01/01 09:11:05,udp,1
1970/01/01 09:11:11,tcp-syn,1
1970/01/01 09:11:14,tcp-syn,1
1970/01/01 09:11:25,tcp-syn,1
1970/01/01 09:11:26,tcp-syn,2
1970/01/01 09:11:36,tcp-syn,1
1970/01/01 09:11:51,tcp-syn,2
1970/01/01 09:11:52,tcp-syn,2
1970/01/01 09:11:53,tcp-syn,1
1970/01/01 09:11:54,tcp-syn,1
1970/01/01 09:11:58,tcp-syn,1
1970/01/01 09:11:58,udp,1
1970/01/01 09:12:03,tcp-syn,1
1970/01/01 09:12:09,tcp-syn,1
1970/01/01 09:12:10,tcp-syn,1
1970/01/01 09:12:12,tcp-syn,1
1970/01/01 09:12:19,tcp-syn,1
1970/01/01 09:12:30,tcp-syn,1
1970/01/01 09:12:31,tcp-syn,2
1970/01/01 09:12:43,tcp-syn,1
1970/01/01 09:12:47,tcp-syn,1
1970/01/01 09:12:55,tcp-syn,2
1970/01/01 09:13:01,tcp-syn,1
1970/01/01 09:13:04,tcp-syn,1
1970/01/01 09:13:10,tcp-syn,2
1970/01/01 09:13:11,tcp-syn,1
1970/01/01 09:13:12,tcp-syn,2
1970/01/01 09:13:13,tcp-syn,2
1970/01/01 09:13:18,tcp-syn,2
1970/01/01 09:13:21,tcp-syn,1
1970/01/01 09:13:39,tcp-syn,1
1970/01/01 09:13:40,tcp-syn,1
1970/01/01 09:13:47,tcp-syn,1
1970/01/01 09:13:49,tcp-syn,1
1970/01/01 09:13:53,udp,1
1970/01/01 09:13:57,tcp-syn,1
1970/01/01 09:13:58,tcp-syn,2
1970/01/01 09:14:02,tcp-syn,2
1970/01/01 09:14:05,tcp-syn,1
1970/01/01 09:14:16,tcp-syn,2
1970/01/01 09:14:20,tcp-syn,2
1970/01/01 09:14:24,tcp-syn,1
1970/01/01 09:14:27,udp,1
1970/01/01 09:14:30,tcp-syn,2
1970/01/01 09:14:32,tcp-syn,1
1970/01/01 09:14:34,tcp-syn,1
1970/01/01 09:14:43,tcp-syn,1
1970/01/01 09:14:46,udp,1
1970/01/01 09:15:02,tcp-syn,2
1970/01/01 09:15:03,tcp-syn,5
1970/01/01 09:15:07,tcp-syn,2
1970/01/01 09:15:08,tcp-syn,2
1970/01/01 09:15:18,tcp-syn,1
1970/01/01 09:15:21,tcp-syn,1
1970/01/01 09:15:26,tcp-syn,1
1970/01/01 09:15:29,tcp-syn,1
1970/01/01 09:15:30,udp,1
1970/01/01 09:15:32,tcp-syn,1
1970/01/01 09:15:32,icmp,2
1970/01/01 09:15:34,tcp-syn,1
1970/01/01 09:15:38,tcp-syn,2
1970/01/01 09:15:43,tcp-syn,2
1970/01/01 09:15:45,tcp-syn,1
1970/01/01 09:15:46,tcp-syn,2
1970/01/01 09:15:50,tcp-syn,1
1970/01/01 09:15:52,udp,1
1970/01/01 09:15:54,tcp-syn,1
1970/01/01 09:16:04,tcp-syn,1
1970/01/01 09:16:11,tcp-syn,1
1970/01/01 09:16:20,tcp-syn,1
1970/01/01 09:16:22,tcp-syn,1
1970/01/01 09:16:24,tcp-syn,1
1970/01/01 09:16:27,udp,1
1970/01/01 09:16:29,udp,1
1970/01/01 09:16:34,tcp-syn,2
1970/01/01 09:16:43,tcp-syn,2
1970/01/01 09:16:52,tcp-syn,1
1970/01/01 09:16:53,tcp-syn,1
1970/01/01 09:16:55,tcp-syn,1
1970/01/01 09:17:09,tcp-syn,1
1970/01/01 09:17:09,udp,1
1970/01/01 09:17:10,tcp-syn,2
1970/01/01 09:17:18,tcp-syn,2
1970/01/01 09:17:18,udp,2
1970/01/01 09:17:20,tcp-syn,1
1970/01/01 09:17:37,tcp-syn,1
1970/01/01 09:17:39,icmp,1
1970/01/01 09:17:40,tcp-syn,1
1970/01/01 09:17:42,tcp-syn,1
1970/01/01 09:17:48,tcp-syn,1
1970/01/01 09:17:49,tcp-syn,2
1970/01/01 09:17:52,tcp-syn,2
1970/01/01 09:17:59,tcp-syn,1
1970/01/01 09:18:07,tcp-syn,2
1970/01/01 09:18:13,tcp-syn,1
1970/01/01 09:18:18,tcp-syn,2
1970/01/01 09:18:19,tcp-syn,1
1970/01/01 09:18:25,tcp-syn,1
1970/01/01 09:18:29,tcp-syn,1
1970/01/01 09:18:37,tcp-syn,1
1970/01/01 09:18:38,tcp-syn,1
1970/01/01 09:18:43,tcp-syn,1
1970/01/01 09:18:44,tcp-syn,1
1970/01/01 09:18:57,tcp-syn,2
1970/01/01 09:19:07,tcp-syn,2
1970/01/01 09:19:11,tcp-syn,2
1970/01/01 09:19:15,tcp-syn,1
1970/01/01 09:19:19,tcp-syn,1
1970/01/01 09:19:22,tcp-syn,2
1970/01/01 09:19:36,tcp-syn,1
1970/01/01 09:19:39,tcp-syn,2
1970/01/01 09:19:44,tcp-syn,1
1970/01/01 09:19:45,tcp-syn,2
1970/01/01 09:19:47,tcp-syn,1
1970/01/01 09:19:49,tcp-syn,2
1970/01/01 09:19:50,tcp-syn,2
1970/01/01 09:19:53,tcp-syn,1
1970/01/01 09:19:54,tcp-syn,2
1970/01/01 09:20:01,tcp-syn,1
1970/01/01 09:20:04,tcp-syn,1
1970/01/01 09:20:09,tcp-syn,1
1970/01/01 09:20:10,tcp-syn,1
1970/01/01 09:20:11,tcp-syn,1
1970/01/01 09:20:16,tcp-syn,2
1970/01/01 09:20:17,udp,2
1970/01/01 09:20:22,tcp-syn,1
1970/01/01 09:20:29,tcp-syn,1
1970/01/01 09:20:35,udp,1
1970/01/01 09:20:36,tcp-syn,1
1970/01/01 09:20:42,tcp-syn,1
1970/01/01 09:20:47,tcp-syn,2
1970/01/01 09:20:52,tcp-syn,1
1970/01/01 09:20:53,tcp-syn,1
1970/01/01 09:20:54,tcp-syn,1
1970/01/01 09:20:59,tcp-syn,1
1970/01/01 09:21:04,tcp-syn,5
1970/01/01 09:21:16,tcp-syn,2
1970/01/01 09:21:18,tcp-syn,1
1970/01/01 09:21:31,tcp-syn,2
1970/01/01 09:21:32,tcp-syn,2
1970/01/01 09:21:39,tcp-syn,3
1970/01/01 09:21:44,tcp-syn,1
1970/01/01 09:21:54,udp,4
1970/01/01 09:21:55,tcp-syn,2
1970/01/01 09:21:56,tcp-syn,1
1970/01/01 09:21:58,tcp-syn,1
1970/01/01 09:22:02,tcp-syn,2
1970/01/01 09:22:11,tcp-syn,1
1970/01/01 09:22:21,tcp-syn,1
1970/01/01 09:22:26,tcp-syn,4
1970/01/01 09:22:30,tcp-syn,1
1970/01/01 09:22:32,tcp-syn,1
1970/01/01 09:22:33,udp,1
1970/01/01 09:22:34,tcp-syn,1
1970/01/01 09:22:38,tcp-syn,1
1970/01/01 09:22:55,tcp-syn,1
1970/01/01 09:22:58,tcp-syn,1
1970/01/01 09:23:03,tcp-syn,1
1970/01/01 09:23:06,tcp-syn,1
1970/01/01 09:23:15,tcp-syn,2
1970/01/01 09:23:18,tcp-syn,1
1970/01/01 09:23:18,udp,2
1970/01/01 09:23:32,tcp-syn,1
1970/01/01 09:23:33,tcp-syn,1
1970/01/01 09:23:34,tcp-syn,1
1970/01/01 09:23:38,tcp-syn,2
1970/01/01 09:23:41,tcp-syn,1
1970/01/01 09:23:43,tcp-syn,2
1970/01/01 09:23:49,tcp-syn,2
1970/01/01 09:23:50,tcp-syn,1
1970/01/01 09:23:53,tcp-syn,1
1970/01/01 09:23:54,tcp-syn,1
1970/01/01 09:23:56,tcp-syn,2
1970/01/01 09:23:58,tcp-syn,1
1970/01/01 09:24:00,tcp-syn,5
1970/01/01 09:24:01,udp,1
1970/01/01 09:24:04,tcp-syn,2
1970/01/01 09:24:11,tcp-syn,1
1970/01/01 09:24:14,tcp-syn,2
1970/01/01 09:24:14,udp,1
1970/01/01 09:24:18,tcp-syn,1
1970/01/01 09:24:18,udp,1
1970/01/01 09:24:19,tcp-syn,2
1970/01/01 09:24:20,udp,1
1970/01/01 09:24:28,tcp-syn,2
1970/01/01 09:24:36,tcp-syn,2
1970/01/01 09:24:39,tcp-syn,1
1970/01/01 09:24:47,tcp-syn,1
1970/01/01 09:24:56,tcp-syn,1
1970/01/01 09:25:07,tcp-syn,2
1970/01/01 09:25:16,tcp-syn,1
1970/01/01 09:25:18,udp,2
1970/01/01 09:25:21,udp,2
1970/01/01 09:25:24,tcp-syn,1
1970/01/01 09:25:32,tcp-syn,1
1970/01/01 09:25:33,udp,2
1970/01/01 09:25:37,tcp-syn,1
1970/01/01 09:25:42,tcp-syn,2
1970/01/01 09:25:53,udp,2
1970/01/01 09:25:54,tcp-syn,1
1970/01/01 09:26:08,udp,3
1970/01/01 09:26:10,tcp-syn,3
1970/01/01 09:26:22,tcp-syn,1
1970/01/01 09:26:35,tcp-syn,2
1970/01/01 09:26:39,tcp-syn,1
1970/01/01 09:26:51,tcp-syn,1
1970/01/01 09:26:55,udp,1
1970/01/01 09:26:58,tcp-syn,2
1970/01/01 09:27:04,tcp-syn,2
1970/01/01 09:27:12,tcp-syn,1
1970/01/01 09:27:15,tcp-syn,1
1970/01/01 09:27:17,udp,1
1970/01/01 09:27:23,tcp-syn,2
1970/01/01 09:27:25,tcp-syn,2
1970/01/01 09:27:29,tcp-syn,4
1970/01/01 09:27:38,tcp-syn,1
1970/01/01 09:27:42,tcp-syn,1
1970/01/01 09:27:45,tcp-syn,1
1970/01/01 09:27:50,tcp-syn,1
1970/01/01 09:27:53,tcp-syn,2
1970/01/01 09:27:54,tcp-syn,4
1970/01/01 09:28:03,tcp-syn,1
1970/01/01 09:28:04,tcp-syn,2
1970/01/01 09:28:05,tcp-syn,2
1970/01/01 09:28:09,tcp-syn,2
1970/01/01 09:28:16,tcp-syn,1
1970/01/01 09:28:17,tcp-syn,1
1970/01/01 09:28:21,tcp-syn,1
1970/01/01 09:28:26,tcp-syn,1
1970/01/01 09:28:36,tcp-syn,2
1970/01/01 09:28:37,tcp-syn,1
1970/01/01 09:28:48,tcp-syn,2
1970/01/01 09:28:52,tcp-syn,2
1970/01/01 09:28:59,tcp-syn,2
1970/01/01 09:29:03,tcp-syn,1
1970/01/01 09:29:06,tcp-syn,2
1970/01/01 09:29:14,tcp-syn,1
1970/01/01 09:29:17,tcp-syn,1
1970/01/01 09:29:23,tcp-syn,1
1970/01/01 09:29:28,tcp-syn,1
1970/01/01 09:29:33,tcp-syn,1
1970/01/01 09:29:42,tcp-syn,1
1970/01/01 09:29:47,tcp-syn,1
1970/01/01 09:29:49,tcp-syn,1
1970/01/01 09:29:50,udp,1
1970/01/01 09:29:54,tcp-syn,1
1970/01/01 09:29:55,tcp-syn,2
1970/01/01 09:29:59,tcp-syn,1
1970/01/01 09:30:02,tcp-syn,2
1970/01/01 09:30:03,tcp-syn,2
1970/01/01 09:30:06,tcp-syn,2
1970/01/01 09:30:08,tcp-syn,1
1970/01/01 09:30:11,tcp-syn,2
1970/01/01 09:30:16,tcp-syn,1
1970/01/01 09:30:19,tcp-syn,1
1970/01/01 09:30:23,tcp-syn,1
1970/01/01 09:30:26,tcp-syn,1
1970/01/01 09:30:28,icmp,1
1970/01/01 09:30:42,udp,2
1970/01/01 09:30:43,tcp-syn,2
1970/01/01 09:30:44,udp,1
1970/01/01 09:30:54,tcp-syn,1
1970/01/01 09:30:58,tcp-syn,1
1970/01/01 09:31:03,tcp-syn,2
1970/01/01 09:31:05,tcp-syn,1
1970/01/01 09:31:23,tcp-syn,2
1970/01/01 09:31:24,tcp-syn,2
1970/01/01 09:31:29,tcp-syn,1
1970/01/01 09:31:29,udp,2
1970/01/01 09:31:30,udp,1
1970/01/01 09:31:34,tcp-syn,2
1970/01/01 09:31:36,tcp-syn,2
1970/01/01 09:31:39,tcp-syn,1
1970/01/01 09:31:47,tcp-syn,2
1970/01/01 09:32:02,tcp-syn,2
1970/01/01 09:32:11,tcp-syn,1
1970/01/01 09:32:14,udp,1
1970/01/01 09:32:18,tcp-syn,2
1970/01/01 09:32:20,udp,1
1970/01/01 09:32:21,udp,2
1970/01/01 09:32:24,tcp-syn,1
1970/01/01 09:32:28,tcp-syn,1
1970/01/01 09:32:44,tcp-syn,1
1970/01/01 09:32:46,tcp-syn,2
1970/01/01 09:32:49,tcp-syn,1
1970/01/01 09:33:03,tcp-syn,2
1970/01/01 09:33:20,tcp-syn,2
1970/01/01 09:33:21,tcp-syn,1
1970/01/01 09:33:23,tcp-syn,2
1970/01/01 09:33:24,tcp-syn,1
1970/01/01 09:33:31,tcp-syn,3
1970/01/01 09:33:36,tcp-syn,1
1970/01/01 09:33:38,tcp-syn,1
1970/01/01 09:33:44,tcp-syn,2
1970/01/01 09:34:07,tcp-syn,1
1970/01/01 09:34:12,tcp-syn,1
1970/01/01 09:34:16,tcp-syn,2
1970/01/01 09:34:17,udp,1
1970/01/01 09:34:25,tcp-syn,1
1970/01/01 09:34:26,tcp-syn,2
1970/01/01 09:34:28,tcp-syn,1
1970/01/01 09:34:34,tcp-syn,2
1970/01/01 09:34:36,tcp-syn,1
1970/01/01 09:34:37,tcp-syn,2
1970/01/01 09:34:46,tcp-syn,1
1970/01/01 09:34:50,tcp-syn,1
1970/01/01 09:35:00,tcp-syn,1
1970/01/01 09:35:01,tcp-syn,1
1970/01/01 09:35:09,tcp-syn,1
1970/01/01 09:35:16,tcp-syn,1
1970/01/01 09:35:18,tcp-syn,1
1970/01/01 09:35:24,tcp-syn,1
1970/01/01 09:35:26,tcp-syn,1
1970/01/01 09:35:29,tcp-syn,1
1970/01/01 09:35:30,tcp-syn,24
1970/01/01 09:35:33,tcp-syn,1
1970/01/01 09:35:37,tcp-syn,1
1970/01/01 09:35:38,tcp-syn,1
1970/01/01 09:36:02,tcp-syn,1
1970/01/01 09:36:04,tcp-syn,1
1970/01/01 09:36:08,tcp-syn,2
1970/01/01 09:36:17,tcp-syn,1
1970/01/01 09:36:28,tcp-syn,1
1970/01/01 09:36:52,tcp-syn,1
1970/01/01 09:37:01,tcp-syn,1
1970/01/01 09:37:04,tcp-syn,1
1970/01/01 09:37:06,tcp-syn,1
1970/01/01 09:37:09,tcp-syn,1
1970/01/01 09:37:10,udp,2
1970/01/01 09:37:14,tcp-syn,1
1970/01/01 09:37:15,tcp-syn,1
1970/01/01 09:37:30,udp,6
1970/01/01 09:37:31,udp,2
1970/01/01 09:37:34,tcp-syn,3
1970/01/01 09:37:35,tcp-syn,1
1970/01/01 09:37:50,tcp-syn,1
1970/01/01 09:37:54,tcp-syn,2
1970/01/01 09:37:55,tcp-syn,1
1970/01/01 09:37:59,tcp-syn,2
1970/01/01 09:38:05,tcp-syn,1
1970/01/01 09:38:20,tcp-syn,5
1970/01/01 09:38:21,tcp-syn,1
1970/01/01 09:38:24,tcp-syn,1
1970/01/01 09:38:45,tcp-syn,1
1970/01/01 09:38:47,tcp-syn,1
1970/01/01 09:38:48,tcp-syn,2
1970/01/01 09:39:01,tcp-syn,2
1970/01/01 09:39:11,tcp-syn,1
1970/01/01 09:39:19,tcp-syn,1
1970/01/01 09:39:20,tcp-syn,1
1970/01/01 09:39:21,tcp-syn,1
1970/01/01 09:39:26,tcp-syn,1
1970/01/01 09:39:29,tcp-syn,1
1970/01/01 09:39:32,tcp-syn,1
1970/01/01 09:39:33,tcp-syn,1
1970/01/01 09:39:34,tcp-syn,2
1970/01/01 09:39:35,tcp-syn,1
1970/01/01 09:39:37,udp,1
1970/01/01 09:39:44,udp,1
1970/01/01 09:39:45,tcp-syn,1
1970/01/01 09:39:50,tcp-syn,1
1970/01/01 09:39:51,tcp-syn,2
1970/01/01 09:39:52,tcp-syn,2
1970/01/01 09:40:00,tcp-syn,2
1970/01/01 09:40:05,tcp-syn,1
1970/01/01 09:40:06,tcp-syn,2
1970/01/01 09:40:07,tcp-syn,1
1970/01/01 09:40:11,tcp-syn,2
1970/01/01 09:40:12,tcp-syn,2
1970/01/01 09:40:15,tcp-syn,1
1970/01/01 09:40:16,tcp-syn,2
1970/01/01 09:40:20,udp,1
1970/01/01 09:40:23,tcp-syn,1
1970/01/01 09:40:25,tcp-syn,2
1970/01/01 09:40:27,tcp-syn,1
1970/01/01 09:40:35,udp,1
1970/01/01 09:40:42,tcp-syn,2
1970/01/01 09:40:43,tcp-syn,1
1970/01/01 09:40:44,tcp-syn,1
1970/01/01 09:40:45,udp,2
1970/01/01 09:40:46,tcp-syn,1
1970/01/01 09:40:47,udp,2
1970/01/01 09:41:03,udp,2
1970/01/01 09:41:04,udp,1
1970/01/01 09:41:06,tcp-syn,1
1970/01/01 09:41:09,tcp-syn,1
1970/01/01 09:41:13,tcp-syn,1
1970/01/01 09:41:17,tcp-syn,2
1970/01/01 09:41:19,tcp-syn,1
1970/01/01 09:41:22,tcp-syn,1
1970/01/01 09:41:32,tcp-syn,1
1970/01/01 09:41:38,tcp-syn,1
1970/01/01 09:41:41,tcp-syn,3
1970/01/01 09:41:42,tcp-syn,1
1970/01/01 09:41:43,tcp-syn,2
1970/01/01 09:41:45,tcp-syn,1
1970/01/01 09:41:57,tcp-syn,3
1970/01/01 09:42:11,tcp-syn,1
1970/01/01 09:42:12,tcp-syn,2
1970/01/01 09:42:13,tcp-syn,1
1970/01/01 09:42:23,tcp-syn,1
1970/01/01 09:42:27,udp,1
1970/01/01 09:42:29,tcp-syn,1
1970/01/01 09:42:32,udp,1
1970/01/01 09:42:40,tcp-syn,1
1970/01/01 09:42:45,tcp-syn,1
1970/01/01 09:42:50,tcp-syn,1
1970/01/01 09:42:52,tcp-syn,1
1970/01/01 09:42:54,tcp-syn,1
1970/01/01 09:42:55,tcp-syn,1
1970/01/01 09:42:57,tcp-syn,1
1970/01/01 09:43:08,udp,1
1970/01/01 09:43:17,tcp-syn,1
1970/01/01 09:43:18,tcp-syn,2
1970/01/01 09:43:21,tcp-syn,2
1970/01/01 09:43:24,tcp-syn,2
1970/01/01 09:43:28,tcp-syn,1
1970/01/01 09:43:36,udp,2
1970/01/01 09:43:39,tcp-syn,1
1970/01/01 09:43:41,tcp-syn,1
1970/01/01 09:43:42,tcp-syn,1
1970/01/01 09:43:51,tcp-syn,1
1970/01/01 09:43:56,tcp-syn,2
1970/01/01 09:44:06,tcp-syn,1
1970/01/01 09:44:12,tcp-syn,1
1970/01/01 09:44:14,tcp-syn,1
1970/01/01 09:44:24,tcp-syn,1
1970/01/01 09:44:45,tcp-syn,2
1970/01/01 09:44:48,tcp-syn,4
1970/01/01 09:44:54,tcp-syn,2
1970/01/01 09:44:56,tcp-syn,1
1970/01/01 09:45:01,tcp-syn,1
1970/01/01 09:45:04,tcp-syn,2
1970/01/01 09:45:11,tcp-syn,1
1970/01/01 09:45:14,tcp-syn,1
1970/01/01 09:45:21,tcp-syn,1
1970/01/01 09:45:26,tcp-syn,1
1970/01/01 09:45:28,tcp-syn,1
1970/01/01 09:45:29,tcp-syn,1
1970/01/01 09:45:41,tcp-syn,1
1970/01/01 09:45:43,tcp-syn,1
1970/01/01 09:45:47,tcp-syn,1
1970/01/01 09:45:50,tcp-syn,1
1970/01/01 09:45:53,tcp-syn,1
1970/01/01 09:46:03,tcp-syn,1
1970/01/01 09:46:04,udp,2
1970/01/01 09:46:09,tcp-syn,2
1970/01/01 09:46:18,tcp-syn,1
1970/01/01 09:46:19,tcp-syn,1
1970/01/01 09:46:25,tcp-syn,2
1970/01/01 09:46:35,tcp-syn,1
1970/01/01 09:46:41,tcp-syn,2
1970/01/01 09:46:45,tcp-syn,1
1970/01/01 09:46:48,tcp-syn,1
1970/01/01 09:46:48,udp,5
1970/01/01 09:46:50,tcp-syn,2
1970/01/01 09:46:54,tcp-syn,2
1970/01/01 09:47:00,tcp-syn,2
1970/01/01 09:47:05,tcp-syn,5
1970/01/01 09:47:06,tcp-syn,1
1970/01/01 09:47:07,tcp-syn,2
1970/01/01 09:47:10,tcp-syn,1
1970/01/01 09:47:11,tcp-syn,1
1970/01/01 09:47:20,tcp-syn,1
1970/01/01 09:47:25,tcp-syn,2
1970/01/01 09:47:38,tcp-syn,1
1970/01/01 09:47:39,tcp-syn,1
1970/01/01 09:47:46,tcp-syn,1
1970/01/01 09:47:47,tcp-syn,1
1970/01/01 09:47:58,tcp-syn,1
1970/01/01 09:48:01,tcp-syn,1
1970/01/01 09:48:03,tcp-syn,1
1970/01/01 09:48:07,tcp-syn,1
1970/01/01 09:48:09,tcp-syn,2
1970/01/01 09:48:13,tcp-syn,1
1970/01/01 09:48:15,tcp-syn,2
1970/01/01 09:48:18,udp,2
1970/01/01 09:48:19,udp,1
1970/01/01 09:48:22,udp,1
1970/01/01 09:48:27,tcp-syn,1
1970/01/01 09:48:29,tcp-syn,2
1970/01/01 09:48:32,tcp-syn,2
1970/01/01 09:48:34,tcp-syn,1
1970/01/01 09:48:36,tcp-syn,5
1970/01/01 09:48:44,tcp-syn,2
1970/01/01 09:48:51,udp,2
1970/01/01 09:48:56,tcp-syn,1
1970/01/01 09:49:07,tcp-syn,2
1970/01/01 09:49:09,tcp-syn,1
1970/01/01 09:49:15,tcp-syn,1
1970/01/01 09:49:18,tcp-syn,1
1970/01/01 09:49:21,tcp-syn,1
1970/01/01 09:49:22,tcp-syn,1
1970/01/01 09:49:23,tcp-syn,2
1970/01/01 09:49:26,tcp-syn,2
1970/01/01 09:49:28,tcp-syn,1
1970/01/01 09:49:31,tcp-syn,2
1970/01/01 09:49:32,tcp-syn,2
1970/01/01 09:49:35,tcp-syn,1
1970/01/01 09:49:39,tcp-syn,1
1970/01/01 09:49:40,tcp-syn,2
1970/01/01 09:49:46,tcp-syn,1
1970/01/01 09:49:50,tcp-syn,1
1970/01/01 09:49:51,tcp-syn,1
1970/01/01 09:49:57,tcp-syn,1
